Years,Available Area for Marsh Encroachment,Birth Rate,Births,Carbon Dioxide Released as a function of FF Consumption,Carbon in the Atmosphere,Carbon Released into the Atmosphere,Carbon Sequestration,Conversion to High Marsh,Conversion to Low Marsh,Days Recreating[Birding],Days Recreating[Hiking],Days Recreating[Marsh Walking],Days Recreating[Marsh Driving],Days Recreating[Boat Fishing],Days Recreating[Land Fishing],Days Recreating[Clamming],Days Recreating[Pleasure Boating],Days Recreating[Marsh Work],Deaths,Delay in Action Erosion Control,Delay in Action: Flood Control,Delay in Erosion Control Implementation,Delay in Flood Control Implementation High Marsh,Delay in Flood Control Implementation Low Marsh,Erosion Control Rate,Fiddler Crab Carrying Capacity,Fiddler Crab Mortality Rate,Fiddler Crabs,Flood Mitigation Rate: High Marsh,Flood Mitigation Rate: Low Marsh,Forest Converted to High Marsh,Global Fossil Fuel Consumption,High Marsh Area,High Marsh Conversion Rate,High Marsh Erosion,High Marsh Erosion Rate,High Marsh to Upland Conversion Rate,High Sea Level Rise,Horizontal Growth Rate: Low Marsh,Human Mortality Rate,Human Population,Inundation Loss Rate: Low Marsh,Low Marsh Area,Low Marsh Conversion Rate,Low Marsh Erosion,Low Marsh Erosion Rate,Low Marsh Erosion Rate: Fiddler Crabs,Low Marsh Erosion Rate: SLR,Low Marsh Growth: Fiddlers,Low Marsh Horizontal Growth,Low Sea Level Rise,Mean Days Recreating,Medium Sea Level Rise,Mortality,Mortality Rate mediated by Low Marsh Area,Policy Demand Flood Control,Policy Demand: Erosion Control,Rate of Sea Level Rise,Recruitment,Recruitment Rate,Salt Water Inundation in Low Marsh,Scenario 1,Scenario 2,Scenario 3,Sequestration Rate,Total Marsh Area,Upland Border Decay,Upland Border Decay Rate,Upland Border Extent,Vertical Growth Rate: Low Marsh
187.75,2.878474494,0.018,0.188927207,49.11755282,7260.974628,49.11755282,27.01465405,55.73218208,34.77961294,365,16.00733802,365,365,29.85856102,9.429280511,0.0011,67.71712205,138.2454098,0.188094015,150.6748744,150.685141,0.180332177,0.166478256,0.166478256,0,0.651672516,0.651672516,227.1783557,0,0,0.427336767,252000,35760.92747,0.004809178,0.030423325,8.51E-07,0.148459459,18.5,0.001630043,0.017920618,10.49595595,0.000208476,11588.71257,0.000972559,0.026810643,2.31351E-06,0,2.31351E-06,0.003493,59.36947255,2.95,150.6954235,9.1,148.0458905,0,0.166414108,0.180228139,2.95,148.0458906,0.651672516,2.415967527,1,0,0,0.55,47349.64004,0.426807206,0.000183973,2319.944356,3.060446713
188,2.878342104,0.018,0.188930957,49.11755282,7266.500353,49.11755282,27.01465405,55.77543358,34.78480384,365,16.01378693,365,365,29.86608475,9.433042373,0.0011,67.73216949,138.2589525,0.18810282,150.6800057,150.6902803,0.180323544,0.166470259,0.166470259,0,0.651672516,0.651672516,227.1783557,0,0,0.427317113,252000,35766.26485,0.004809178,0.030427866,8.51E-07,0.148459459,18.5,0.001630043,0.017921101,10.49616425,0.000208476,11597.7061,0.000972559,0.02683145,2.31351E-06,0,2.31351E-06,0.003493,59.4155468,2.95,150.7005707,9.1,148.0458905,0,0.166406062,0.180219426,2.95,148.0458906,0.651672516,2.417842462,1,0,0,0.55,47363.97095,0.426787576,0.000183973,2319.837654,3.060446713
188.25,2.878209719,0.018,0.188934683,49.11755282,7272.026077,49.11755282,27.01465405,55.81869243,34.790004,365,16.0202408,365,365,29.87361427,9.436807133,0.0011,67.74722853,138.2725057,0.188111572,150.685141,150.6954235,0.180314904,0.166462256,0.166462256,0,0.651672516,0.651672516,227.1783557,0,0,0.427297459,252000,35771.61172,0.004809178,0.030432414,8.51E-07,0.148459459,18.5,0.001630043,0.017921581,10.49637128,0.000208476,11606.70116,0.000972559,0.02685226,2.31351E-06,0,2.31351E-06,0.003493,59.46162888,2.95,150.7057218,9.1,148.0458905,0,0.166398009,0.180210706,2.95,148.0458906,0.651672516,2.419717715,1,0,0,0.55,47378.31289,0.426767946,0.000183973,2319.730957,3.060446713
188.5,2.878077341,0.018,0.188938387,49.11755282,7277.551802,49.11755282,27.01465405,55.86195864,34.7952134,365,16.02669964,365,365,29.88114958,9.44057479,0.0011,67.76229916,138.2860692,0.188120271,150.6902803,150.7005707,0.180306258,0.166454247,0.166454247,0,0.651672516,0.651672516,227.1783557,0,0,0.427277806,252000,35776.96811,0.004809178,0.030436971,8.51E-07,0.148459459,18.5,0.001630043,0.017922059,10.49657706,0.000208476,11615.69775,0.000972559,0.026873074,2.31351E-06,0,2.31351E-06,0.003493,59.50771881,2.95,150.7108769,9.1,148.0458905,0,0.166389951,0.180201979,2.95,148.0458906,0.651672516,2.421593288,1,0,0,0.55,47392.66587,0.426748318,0.000183973,2319.624265,3.060446713
188.75,2.877944969,0.018,0.188942069,49.11755282,7283.077527,49.11755282,27.01465405,55.90523224,34.80043206,365,16.03316345,365,365,29.88869069,9.444345346,0.0011,67.77738139,138.2996432,0.188128918,150.6954235,150.7057218,0.180297605,0.166446232,0.166446232,0,0.651672516,0.651672516,227.1783557,0,0,0.427258154,252000,35782.33401,0.004809178,0.030441536,8.51E-07,0.148459459,18.5,0.001630043,0.017922533,10.49678159,0.000208476,11624.69588,0.000972559,0.026893891,2.31351E-06,0,2.31351E-06,0.003493,59.5538166,2.95,150.716036,9.1,148.0458906,0,0.166381886,0.180193245,2.95,148.0458906,0.651672516,2.423469181,1,0,0,0.55,47407.02989,0.42672869,0.000183973,2319.517578,3.060446713
189,2.877812603,0.018,0.188945728,49.11755282,7288.603251,49.11755282,27.01465405,55.94851322,34.80565995,365,16.03963223,365,365,29.8962376,9.448118801,0.0011,67.79247521,138.3132277,0.188137512,150.7005707,150.7108769,0.180288945,0.16643821,0.16643821,0,0.651672516,0.651672516,227.1783557,0,0,0.427238503,252000,35787.70941,0.004809178,0.030446109,8.51E-07,0.148459459,18.5,0.001630043,0.017923005,10.49698488,0.000208476,11633.69554,0.000972559,0.026914712,2.31351E-06,0,2.31351E-06,0.003493,59.59992226,2.95,150.7211991,9.1,148.0458906,0,0.166373815,0.180184505,2.95,148.0458906,0.651672516,2.425345394,1,0,0,0.55,47421.40496,0.426709064,0.000183973,2319.410896,3.060446713
189.25,2.877680243,0.018,0.188949365,49.11755282,7294.128976,49.11755282,27.01465405,55.9918016,34.8108971,365,16.04610598,365,365,29.90379031,9.451895156,0.0011,67.80758063,138.3268226,0.188146054,150.7057218,150.716036,0.180280279,0.166430182,0.166430182,0,0.651672516,0.651672516,227.1783557,0,0,0.427218853,252000,35793.09433,0.004809178,0.030450691,8.51E-07,0.148459459,18.5,0.001630043,0.017923474,10.49718693,0.000208476,11642.69675,0.000972559,0.026935536,2.31351E-06,0,2.31351E-06,0.003493,59.64603581,2.95,150.7263661,9.1,148.0458906,0,0.166365737,0.180175757,2.95,148.0458906,0.651672516,2.427221928,1,0,0,0.55,47435.79107,0.426689438,0.000183973,2319.304218,3.060446713
189.5,2.877547889,0.018,0.18895298,49.11755282,7299.654701,49.11755282,27.01465405,56.0350974,34.81614349,365,16.05258471,365,365,29.91134882,9.455674411,0.0011,67.82269765,138.3404279,0.188154544,150.7108769,150.7211991,0.180271606,0.166422148,0.166422148,0,0.651672516,0.651672516,227.1783557,0,0,0.427199204,252000,35798.48874,0.004809178,0.03045528,8.51E-07,0.148459459,18.5,0.001630043,0.01792394,10.49738776,0.000208476,11651.69949,0.000972559,0.026956364,2.31351E-06,0,2.31351E-06,0.003493,59.69215725,2.95,150.7315371,9.1,148.0458906,0,0.166357654,0.180167004,2.95,148.0458906,0.651672516,2.429098783,1,0,0,0.55,47450.18823,0.426669813,0.000183973,2319.197546,3.060446713
189.75,2.877415541,0.018,0.188956573,49.11755282,7305.180425,49.11755282,27.01465405,56.07840062,34.82139912,365,16.0590684,365,365,29.91891313,9.459456567,0.0011,67.83782627,138.3540436,0.188162983,150.716036,150.7263661,0.180262926,0.166414108,0.166414108,0,0.651672516,0.651672516,227.1783557,0,0,0.427179556,252000,35803.89267,0.004809178,0.030459877,8.51E-07,0.148459459,18.5,0.001630043,0.017924403,10.49758737,0.000208476,11660.70378,0.000972559,0.026977196,2.31351E-06,0,2.31351E-06,0.003493,59.7382866,2.95,150.736712,9.1,148.0458906,0,0.166349564,0.180158243,2.95,148.0458906,0.651672516,2.43097596,1,0,0,0.55,47464.59644,0.426650189,0.000183973,2319.090879,3.060446713
190,2.8772832,0.018,0.188960144,49.11755282,7310.70615,49.11755282,27.01465405,56.12171127,34.826664,365,16.06555707,365,365,29.92648325,9.463241623,0.0011,67.85296649,138.3676698,0.188171371,150.7211991,150.7315371,0.180254239,0.166406062,0.166406062,0,0.651672516,0.651672516,227.1783557,0,0,0.427159909,252000,35809.3061,0.004809178,0.030464483,8.51E-07,0.148459459,18.5,0.001630043,0.017924863,10.49778577,0.000208476,11669.70961,0.000972559,0.026998031,2.31351E-06,0,2.31351E-06,0.003493,59.78442387,2.95,150.7418909,9.1,148.0458906,0,0.166341468,0.180149476,2.95,148.0458906,0.651672516,2.43285346,1,0,0,0.55,47479.01571,0.426630566,0.000183973,2318.984216,3.060446713
190.25,2.877150864,0.018,0.188963693,49.11755282,7316.231875,49.11755282,27.01465405,56.16502937,34.83193813,365,16.07205071,365,365,29.93405916,9.467029582,0.0011,67.86811833,138.3813065,0.188179709,150.7263661,150.736712,0.180245546,0.166398009,0.166398009,0,0.651672516,0.651672516,227.1783557,0,0,0.427140262,252000,35814.72903,0.004809178,0.030469096,8.51E-07,0.148459459,18.5,0.001630043,0.01792532,10.49798296,0.000208476,11678.71699,0.000972559,0.02701887,2.31351E-06,0,2.31351E-06,0.003493,59.83056907,2.95,150.7470738,9.1,148.0458906,0,0.166333366,0.180140701,2.95,148.0458906,0.651672516,2.434731282,1,0,0,0.55,47493.44603,0.426610944,0.000183973,2318.877558,3.060446713
190.5,2.877018535,0.018,0.188967221,49.11755282,7321.757599,49.11755282,27.01465405,56.20835493,34.8372215,365,16.07854933,365,365,29.94164088,9.470820442,0.0011,67.88328177,138.3949536,0.188187996,150.7315371,150.7418909,0.180236846,0.166389951,0.166389951,0,0.651672516,0.651672516,227.1783557,0,0,0.427120616,252000,35820.16147,0.004809178,0.030473718,8.51E-07,0.148459459,18.5,0.001630043,0.017925775,10.49817896,0.000208476,11687.72592,0.000972559,0.027039712,2.31351E-06,0,2.31351E-06,0.003493,59.87672221,2.95,150.7522607,9.1,148.0458906,0,0.166325257,0.180131921,2.95,148.0458906,0.651672516,2.436609427,1,0,0,0.55,47507.8874,0.426591323,0.000183973,2318.770906,3.060446713
190.75,2.876886211,0.018,0.188970728,49.11755282,7327.283324,49.11755282,27.01465405,56.25168796,34.84251411,365,16.08505292,365,365,29.94922841,9.474614205,0.0011,67.89845682,138.4086111,0.188196233,150.736712,150.7470738,0.180228139,0.166381886,0.166381886,0,0.651672516,0.651672516,227.1783557,0,0,0.427100972,252000,35825.60342,0.004809178,0.030478347,8.51E-07,0.148459459,18.5,0.001630043,0.017926227,10.49837376,0.000208476,11696.73641,0.000972559,0.027060558,2.31351E-06,0,2.31351E-06,0.003493,59.92288332,2.95,150.7574515,9.1,148.0458906,0,0.166317143,0.180123133,2.95,148.0458906,0.651672516,2.438487896,1,0,0,0.55,47522.33983,0.426571702,0.000183973,2318.664258,3.060446713
191,2.876753894,0.018,0.188974213,49.11755282,7332.809049,49.11755282,27.01465405,56.29502846,34.84781597,365,16.09156149,365,365,29.95682174,9.478410871,0.0011,67.91364348,138.4222791,0.18820442,150.7418909,150.7522607,0.180219426,0.166373815,0.166373815,0,0.651672516,0.651672516,227.1783557,0,0,0.427081328,252000,35831.05487,0.004809178,0.030482985,8.51E-07,0.148459459,18.5,0.001630043,0.017926676,10.49856739,0.000208476,11705.74845,0.000972559,0.027081407,2.31351E-06,0,2.31351E-06,0.003493,59.96905239,2.95,150.7626463,9.1,148.0458906,0,0.166309022,0.180114339,2.95,148.0458906,0.651672516,2.44036669,1,0,0,0.55,47536.80332,0.426552083,0.000183973,2318.557615,3.060446713
191.25,2.876621582,0.018,0.188977677,49.11755282,7338.334774,49.11755282,27.01465405,56.33837646,34.85312707,365,16.09807504,365,365,29.96442088,9.48221044,0.0011,67.92884176,138.4359576,0.188212557,150.7470738,150.7574515,0.180210706,0.166365737,0.166365737,0,0.651672516,0.651672516,227.1783557,0,0,0.427061685,252000,35836.51582,0.004809178,0.030487631,8.51E-07,0.148459459,18.5,0.001630043,0.017927123,10.49875983,0.000208476,11714.76205,0.000972559,0.02710226,2.31351E-06,0,2.31351E-06,0.003493,60.01522944,2.95,150.7678451,9.1,148.0458906,0,0.166300895,0.180105538,2.95,148.0458906,0.651672516,2.442245808,1,0,0,0.55,47551.27787,0.426532464,0.000183973,2318.450977,3.060446713
191.5,2.876489277,0.018,0.18898112,49.11755282,7343.860498,49.11755282,27.01465405,56.38173196,34.85844741,365,16.10459357,365,365,29.97202583,9.486012914,0.0011,67.94405166,138.4496465,0.188220645,150.7522607,150.7626463,0.180201979,0.166357654,0.166357654,0,0.651672516,0.651672516,227.1783557,0,0,0.427042043,252000,35841.98628,0.004809178,0.030492285,8.51E-07,0.148459459,18.5,0.001630043,0.017927567,10.49895111,0.000208476,11723.7772,0.000972559,0.027123117,2.31351E-06,0,2.31351E-06,0.003493,60.06141448,2.95,150.7730478,9.1,148.0458906,0,0.166292761,0.18009673,2.95,148.0458906,0.651672516,2.444125251,1,0,0,0.55,47565.76348,0.426512847,0.000183973,2318.344344,3.060446713
191.75,2.876356978,0.018,0.188984542,49.11755282,7349.386223,49.11755282,27.01465405,56.42509498,34.86377699,365,16.11111707,365,365,29.97963658,9.489818292,0.0011,67.95927317,138.4633459,0.188228684,150.7574515,150.7678451,0.180193245,0.166349564,0.166349564,0,0.651672516,0.651672516,227.1783557,0,0,0.427022402,252000,35847.46624,0.004809178,0.030496947,8.51E-07,0.148459459,18.5,0.001630043,0.017928008,10.49914123,0.000208476,11732.79392,0.000972559,0.027143977,2.31351E-06,0,2.31351E-06,0.003493,60.10760752,2.95,150.7782546,9.1,148.0458906,0,0.166284622,0.180087915,2.95,148.0458906,0.651672516,2.44600502,1,0,0,0.55,47580.26016,0.42649323,0.000183973,2318.237716,3.060446713
192,2.876224685,0.018,0.188987944,49.11755282,7354.911948,49.11755282,27.01465405,56.46846551,34.86911581,365,16.11764556,365,365,29.98725315,9.493626575,0.0011,67.9745063,138.4770557,0.188236675,150.7626463,150.7730478,0.180184505,0.166341468,0.166341468,0,0.651672516,0.651672516,227.1783557,0,0,0.427002762,252000,35852.9557,0.004809178,0.030501617,8.51E-07,0.148459459,18.5,0.001630043,0.017928446,10.4993302,0.000208476,11741.81221,0.000972559,0.027164841,2.31351E-06,0,2.31351E-06,0.003493,60.15380859,2.95,150.7834653,9.1,148.0458906,0,0.166276476,0.180079094,2.95,148.0458906,0.651672516,2.447885115,1,0,0,0.55,47594.76791,0.426473614,0.000183973,2318.131092,3.060446713
192.25,2.876092398,0.018,0.188991324,49.11755282,7360.437672,49.11755282,27.01465405,56.51184359,34.87446388,365,16.12417902,365,365,29.99487553,9.497437764,0.0011,67.98975106,138.490776,0.188244617,150.7678451,150.7782546,0.180175757,0.166333366,0.166333366,0,0.651672516,0.651672516,227.1783557,0,0,0.426983123,252000,35858.45466,0.004809178,0.030506295,8.51E-07,0.148459459,18.5,0.001630043,0.017928882,10.49951802,0.000208476,11750.83206,0.000972559,0.027185709,2.31351E-06,0,2.31351E-06,0.003493,60.20001768,2.95,150.7886799,9.1,148.0458906,0,0.166268324,0.180070266,2.95,148.0458906,0.651672516,2.449765537,1,0,0,0.55,47609.28672,0.426453999,0.000183973,2318.024474,3.060446713
192.5,2.875960117,0.018,0.188994684,49.11755282,7365.963397,49.11755282,27.01465405,56.55522921,34.87982119,365,16.13071747,365,365,30.00250372,9.501251859,0.0011,68.00500744,138.5045067,0.188252512,150.7730478,150.7834653,0.180167004,0.166325257,0.166325257,0,0.651672516,0.651672516,227.1783557,0,0,0.426963484,252000,35863.96312,0.004809178,0.030510982,8.51E-07,0.148459459,18.5,0.001630043,0.017929315,10.49970469,0.000208476,11759.85348,0.000972559,0.02720658,2.31351E-06,0,2.31351E-06,0.003493,60.24623481,2.95,150.7938986,9.1,148.0458906,0,0.166260166,0.180061431,2.95,148.0458906,0.651672516,2.451646287,1,0,0,0.55,47623.81661,0.426434385,0.000183973,2317.91786,3.060446713
192.75,2.875827843,0.018,0.188998024,49.11755282,7371.489122,49.11755282,27.01465405,56.59862239,34.88518773,365,16.1372609,365,365,30.01013772,9.505068861,0.0011,68.02027544,138.5182479,0.188260358,150.7782546,150.7886799,0.180158243,0.166317143,0.166317143,0,0.651672516,0.651672516,227.1783557,0,0,0.426943847,252000,35869.48109,0.004809178,0.030515676,8.51E-07,0.148459459,18.5,0.001630043,0.017929745,10.49989024,0.000208476,11768.87648,0.000972559,0.027227455,2.31351E-06,0,2.31351E-06,0.003493,60.29245999,2.95,150.7991212,9.1,148.0458906,0,0.166252001,0.18005259,2.95,148.0458906,0.651672516,2.453527364,1,0,0,0.55,47638.35757,0.426414772,0.000183973,2317.811252,3.060446713
193,2.875695574,0.018,0.189001344,49.11755282,7377.014846,49.11755282,27.01465405,56.64202315,34.89056352,365,16.14380932,365,365,30.01777754,9.50888877,0.0011,68.03555508,138.5319996,0.188267953,150.7834653,150.7938986,0.180149476,0.166309022,0.166309022,0,0.651672516,0.651672516,227.1783557,0,0,0.42692421,252000,35875.00855,0.004809178,0.030520378,8.51E-07,0.148459459,18.5,0.001630043,0.017930154,10.50007465,0.000208476,11777.90104,0.000972559,0.027248333,2.31351E-06,0,2.31351E-06,0.003493,60.33869324,2.95,150.8043478,9.1,148.0458906,0,0.166243831,0.180043742,2.95,148.0458906,0.651672516,2.455408769,1,0,0,0.55,47652.9096,0.42639516,0.000183973,2317.704648,3.060446713
193.25,2.875563311,0.018,0.189004644,49.11755282,7382.540571,49.11755282,27.01465405,56.68543148,34.89594855,365,16.15036272,365,365,30.02542317,9.512711586,0.0011,68.05084634,138.5457617,0.188275207,150.7886799,150.7991212,0.180140701,0.166300895,0.166300895,0,0.651672516,0.651672516,227.1783557,0,0,0.426904575,252000,35880.54552,0.004809178,0.030525089,8.51E-07,0.148459459,18.5,0.001630043,0.017930531,10.500258,0.000208476,11786.92719,0.000972559,0.027269215,2.31351E-06,0,2.31351E-06,0.003493,60.38493456,2.95,150.8095784,9.1,148.0458906,0,0.166235654,0.180034887,2.95,148.0458906,0.651672516,2.457290502,1,0,0,0.55,47667.47271,0.426375549,0.000183973,2317.598049,3.060446713
193.5,2.875431055,0.018,0.189007926,49.11755282,7388.066296,49.11755282,27.01465405,56.72884741,34.90134281,365,16.1569211,365,365,30.03307462,9.516537311,0.0011,68.06614924,138.5595343,0.188282421,150.7938986,150.8043478,0.180131921,0.166292761,0.166292761,0,0.651672516,0.651672516,227.1783557,0,0,0.42688494,252000,35886.09199,0.004809178,0.030529808,8.51E-07,0.148459459,18.5,0.001630043,0.017930907,10.50044036,0.000208476,11795.95491,0.000972559,0.027290101,2.31351E-06,0,2.31351E-06,0.003493,60.43118398,2.95,150.814813,9.1,148.0458906,0,0.166227471,0.180026025,2.95,148.0458906,0.651672516,2.459172565,1,0,0,0.55,47682.0469,0.426355938,0.000183973,2317.491455,3.060446713
193.75,2.875298804,0.018,0.189011191,49.11755282,7393.59202,49.11755282,27.01465405,56.77227094,34.90674632,365,16.16348448,365,365,30.04073189,9.520365944,0.0011,68.08146378,138.5733174,0.188289597,150.7991212,150.8095784,0.180123133,0.166284622,0.166284622,0,0.651672516,0.651672516,227.1783557,0,0,0.426865306,252000,35891.64795,0.004809178,0.030534534,8.51E-07,0.148459459,18.5,0.001630043,0.017931281,10.50062174,0.000208476,11804.98422,0.000972559,0.027310991,2.31351E-06,0,2.31351E-06,0.003493,60.47744149,2.95,150.8200515,9.1,148.0458906,0,0.166219281,0.180017156,2.95,148.0458906,0.651672516,2.461054958,1,0,0,0.55,47696.63217,0.426336329,0.000183973,2317.384866,3.060446713
194,2.87516656,0.018,0.189014438,49.11755282,7399.117745,49.11755282,27.01465405,56.81570209,34.91215906,365,16.17005283,365,365,30.04839497,9.524197486,0.0011,68.09678994,138.587111,0.188296734,150.8043478,150.814813,0.180114339,0.166276476,0.166276476,0,0.651672516,0.651672516,227.1783557,0,0,0.426845673,252000,35897.21341,0.004809178,0.030539269,8.51E-07,0.148459459,18.5,0.001630043,0.017931652,10.50080213,0.000208476,11814.0151,0.000972559,0.027331884,2.31351E-06,0,2.31351E-06,0.003493,60.52370711,2.95,150.825294,9.1,148.0458906,0,0.166211086,0.180008281,2.95,148.0458906,0.651672516,2.46293768,1,0,0,0.55,47711.22852,0.42631672,0.000183973,2317.278282,3.060446713
194.25,2.875034322,0.018,0.189017668,49.11755282,7404.64347,49.11755282,27.01465405,56.85914086,34.91758104,365,16.17662618,365,365,30.05606388,9.528031938,0.0011,68.11212775,138.600915,0.188303832,150.8095784,150.8200515,0.180105538,0.166268324,0.166268324,0,0.651672516,0.651672516,227.1783557,0,0,0.426826041,252000,35902.78838,0.004809178,0.030544012,8.51E-07,0.148459459,18.5,0.001630043,0.017932022,10.50098156,0.000208476,11823.04758,0.000972559,0.02735278,2.31351E-06,0,2.31351E-06,0.003493,60.56998087,2.95,150.8305405,9.1,148.0458906,0,0.166202884,0.179999399,2.95,148.0458906,0.651672516,2.464820734,1,0,0,0.55,47725.83595,0.426297113,0.000183973,2317.171703,3.060446713
194.5,2.87490209,0.018,0.18902088,49.11755282,7410.169195,49.11755282,27.01465405,56.90258727,34.92301226,365,16.18320451,365,365,30.0637386,9.5318693,0.0011,68.1274772,138.6147295,0.188310893,150.814813,150.825294,0.18009673,0.166260166,0.166260166,0,0.651672516,0.651672516,227.1783557,0,0,0.42680641,252000,35908.37284,0.004809178,0.030548763,8.51E-07,0.148459459,18.5,0.001630043,0.01793239,10.50116002,0.000208476,11832.08164,0.000972559,0.027373681,2.31351E-06,0,2.31351E-06,0.003493,60.61626275,2.95,150.835791,9.1,148.0458906,0,0.166194676,0.17999051,2.95,148.0458906,0.651672516,2.466704118,1,0,0,0.55,47740.45448,0.426277506,0.000183973,2317.065129,3.060446713
194.75,2.874769864,0.018,0.189024075,49.11755282,7415.694919,49.11755282,27.01465405,56.94604133,34.92845271,365,16.18978784,365,365,30.07141915,9.535709573,0.0011,68.14283829,138.6285545,0.188317916,150.8200515,150.8305405,0.180087915,0.166252001,0.166252001,0,0.651672516,0.651672516,227.1783557,0,0,0.42678678,252000,35913.9668,0.004809178,0.030553522,8.51E-07,0.148459459,18.5,0.001630043,0.017932755,10.50133752,0.000208476,11841.11729,0.000972559,0.027394585,2.31351E-06,0,2.31351E-06,0.003493,60.66255279,2.95,150.8410455,9.1,148.0458906,0,0.166186462,0.179981615,2.95,148.0458906,0.651672516,2.468587834,1,0,0,0.55,47755.08409,0.4262579,0.000183973,2316.958559,3.060446713
195,2.874637643,0.018,0.189027253,49.11755282,7421.220644,49.11755282,27.01465405,56.98950306,34.9339024,365,16.19637615,365,365,30.07910551,9.539552757,0.0011,68.15821103,138.6423899,0.188324901,150.825294,150.835791,0.180079094,0.166243831,0.166243831,0,0.651672516,0.651672516,227.1783557,0,0,0.426767151,252000,35919.57025,0.004809178,0.030558289,8.51E-07,0.148459459,18.5,0.001630043,0.017933119,10.50151406,0.000208476,11850.15454,0.000972559,0.027415493,2.31351E-06,0,2.31351E-06,0.003493,60.70885099,2.95,150.8463039,9.1,148.0458906,0,0.166178241,0.179972712,2.95,148.0458906,0.651672516,2.470471882,1,0,0,0.55,47769.72479,0.426238295,0.000183973,2316.851995,3.060446713
195.25,2.87450543,0.018,0.189030414,49.11755282,7426.746369,49.11755282,27.01465405,57.03297245,34.93936133,365,16.20296946,365,365,30.08679771,9.543398853,0.0011,68.17359541,138.6562359,0.188331848,150.8305405,150.8410455,0.180070266,0.166235654,0.166235654,0,0.651672516,0.651672516,227.1783557,0,0,0.426747522,252000,35925.1832,0.004809178,0.030563064,8.51E-07,0.148459459,18.5,0.001630043,0.017933481,10.50168964,0.000208476,11859.19338,0.000972559,0.027436404,2.31351E-06,0,2.31351E-06,0.003493,60.75515736,2.95,150.8515664,9.1,148.0458906,0,0.166170015,0.179963803,2.95,148.0458906,0.651672516,2.472356263,1,0,0,0.55,47784.37658,0.426218691,0.000183973,2316.745435,3.060446713
195.5,2.874373222,0.018,0.189033557,49.11755282,7432.272093,49.11755282,27.01465405,57.07644953,34.94482949,365,16.20956776,365,365,30.09449572,9.547247861,0.0011,68.18899144,138.6700923,0.188338758,150.835791,150.8463039,0.180061431,0.166227471,0.166227471,0,0.651672516,0.651672516,227.1783557,0,0,0.426727895,252000,35930.80565,0.004809178,0.030567847,8.51E-07,0.148459459,18.5,0.001630043,0.01793384,10.50186428,0.000208476,11868.23382,0.000972559,0.027457319,2.31351E-06,0,2.31351E-06,0.003493,60.80147191,2.95,150.8568328,9.1,148.0458906,0,0.166161782,0.179954888,2.95,148.0458906,0.651672516,2.474240976,1,0,0,0.55,47799.03947,0.426199088,0.000183973,2316.638881,3.060446713
195.75,2.87424102,0.018,0.189036684,49.11755282,7437.797818,49.11755282,27.01465405,57.1199343,34.95030689,365,16.21617105,365,365,30.10219956,9.551099781,0.0011,68.20439912,138.6839592,0.188345631,150.8410455,150.8515664,0.18005259,0.166219281,0.166219281,0,0.651672516,0.651672516,227.1783557,0,0,0.426708268,252000,35936.4376,0.004809178,0.030572639,8.51E-07,0.148459459,18.5,0.001630043,0.017934198,10.50203798,0.000208476,11877.27585,0.000972559,0.027478238,2.31351E-06,0,2.31351E-06,0.003493,60.84779466,2.95,150.8621032,9.1,148.0458906,0,0.166153542,0.179945965,2.95,148.0458906,0.651672516,2.476126024,1,0,0,0.55,47813.71345,0.426179485,0.000183973,2316.532331,3.060446713
196,2.874108824,0.018,0.189039793,49.11755282,7443.323543,49.11755282,27.01465405,57.16342678,34.95579353,365,16.22277934,365,365,30.10990923,9.554954615,0.0011,68.21981846,138.6978366,0.188352467,150.8463039,150.8568328,0.180043742,0.166211086,0.166211086,0,0.651672516,0.651672516,227.1783557,0,0,0.426688642,252000,35942.07904,0.004809178,0.030577438,8.51E-07,0.148459459,18.5,0.001630043,0.017934554,10.50221075,0.000208476,11886.3195,0.000972559,0.027499161,2.31351E-06,0,2.31351E-06,0.003493,60.89412562,2.95,150.8673776,9.1,148.0458906,0,0.166145297,0.179937036,2.95,148.0458906,0.651672516,2.478011405,1,0,0,0.55,47828.39853,0.426159884,0.000183973,2316.425786,3.060446713
196.25,2.873976635,0.018,0.189042886,49.11755282,7448.849267,49.11755282,27.01465405,57.20692698,34.96128939,365,16.22939262,365,365,30.11762473,9.558812363,0.0011,68.23524945,138.7117245,0.188359267,150.8515664,150.8621032,0.180034887,0.166202884,0.166202884,0,0.651672516,0.651672516,227.1783557,0,0,0.426669018,252000,35947.72997,0.004809178,0.030582246,8.51E-07,0.148459459,18.5,0.001630043,0.017934908,10.50238258,0.000208476,11895.36474,0.000972559,0.027520087,2.31351E-06,0,2.31351E-06,0.003493,60.9404648,2.95,150.872656,9.1,148.0458906,0,0.166137045,0.1799281,2.95,148.0458906,0.651672516,2.479897121,1,0,0,0.55,47843.09472,0.426140283,0.000183973,2316.319246,3.060446713
